# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TG,   RH,   UG
  260,20230729,   38,  188,   19,   77
  260,20230730,   48,  174,  126,   80
  260,20230731,   48,  171,  141,   94
  260,20230801,   39,  171,   53,   80
  260,20230802,   46,  173,  170,   86
  260,20230803,   35,  170,   46,   86
  260,20230804,   22,  165,    1,   83
  260,20230805,   29,  152,   26,   89
  260,20230806,   37,  146,  148,   93
  260,20230807,   41,  154,   25,   78
  260,20230808,   36,  159,   25,   77
  260,20230809,   28,  162,    0,   79
  260,20230810,   18,  178,    0,   74
  260,20230811,   26,  209,   -1,   77
  260,20230812,   31,  195,  198,   79
  260,20230813,   27,  180,    2,   81
  260,20230814,   22,  195,    0,   77
  260,20230815,   25,  186,   -1,   81
  260,20230816,   30,  187,    0,   71
  260,20230817,   39,  181,    0,   81
  260,20230818,   28,  210,    0,   83
  260,20230819,   27,  218,   -1,   80
  260,20230820,   19,  198,    0,   76
  260,20230821,   15,  197,    0,   75
  260,20230822,   19,  182,    0,   81
  260,20230823,   20,  188,    0,   77
  260,20230824,   21,  205,    4,   82
  260,20230825,   19,  192,   27,   89
  260,20230826,   31,  159,   44,   84
  260,20230827,   30,  150,    6,   85
  260,20230828,   17,  158,    0,   81
  260,20230829,   14,  141,   18,   86
  260,20230830,   28,  139,   74,   84
  260,20230831,   27,  152,   94,   78
  260,20230901,   15,  159,   49,   91
  260,20230902,   14,  165,    0,   91
  260,20230903,   10,  161,    0,   79
  260,20230904,   21,  178,    0,   77
  260,20230905,   28,  210,    0,   71
  260,20230906,   19,  217,    0,   74
  260,20230907,   23,  207,    0,   75
  260,20230908,   15,  216,    0,   78
  260,20230909,   10,  207,    0,   82
  260,20230910,   20,  233,    0,   78
  260,20230911,   21,  220,   11,   81
  260,20230912,   13,  197,   -1,   88
  260,20230913,   30,  166,    2,   80
  260,20230914,   15,  141,    0,   83
  260,20230915,   18,  149,    0,   82
  260,20230916,   20,  181,   -1,   73
  260,20230917,   23,  166,  191,   92
  260,20230918,   45,  186,   35,   84
  260,20230919,   62,  166,    3,   77
  260,20230920,   50,  185,    0,   75
  260,20230921,   25,  155,  119,   91
  260,20230922,   36,  140,    8,   85
  260,20230923,   29,  134,   65,   89
  260,20230924,   31,  139,    0,   77
  260,20230925,   24,  158,    0,   77
  260,20230926,   20,  159,    0,   84
  260,20230927,   24,  174,    0,   82
  260,20230928,   30,  170,    0,   81
  260,20230929,   31,  158,   42,   86
  260,20230930,   19,  147,    0,   83
  260,20231001,   29,  176,    0,   78
  260,20231002,   20,  182,    0,   88
  260,20231003,   42,  159,   48,   82
  260,20231004,   38,  146,   -1,   79
  260,20231005,   34,  154,   -1,   80
  260,20231006,   50,  161,    0,   81
  260,20231007,   41,  181,    0,   83
  260,20231008,   23,  150,   -1,   91
  260,20231009,   25,  176,   -1,   86
  260,20231010,   30,  174,    0,   79
  260,20231011,   43,  174,    2,   85
  260,20231012,   25,  155,  367,   97
  260,20231013,   52,  178,  367,   89
  260,20231014,   32,  109,   78,   74
  260,20231015,   20,   75,  111,   90
  260,20231016,   16,   88,    3,   88
  260,20231017,   36,   84,    0,   84
  260,20231018,   52,   94,  113,   78
  260,20231019,   34,  150,   21,   93
  260,20231020,   49,  116,  194,   97
  260,20231021,   47,  130,   44,   86
  260,20231022,   37,  113,   33,   88
  260,20231023,   29,  105,   36,   95
  260,20231024,   38,  114,   38,   91
  260,20231025,   29,   92,  157,   97
  260,20231026,   23,   94,    1,   97
  260,20231027,   20,  104,  110,   97
  260,20231028,   39,  118,   67,   88
  260,20231029,   57,  128,   56,   80
  260,20231030,   33,  110,  168,   91
  260,20231031,   33,  110,  185,   93
  260,20231101,   49,  122,    9,   88
  260,20231102,   86,  109,   91,   79
  260,20231103,   66,   95,   71,   83
  260,20231104,   50,   94,  107,   89
  260,20231105,   41,  104,   62,   88
  260,20231106,   55,   98,    9,   85
  260,20231107,   47,   96,   20,   85
  260,20231108,   53,   93,  204,   92
  260,20231109,   44,   94,   37,   88
  260,20231110,   37,   74,   45,   90
  260,20231111,   30,   75,   61,   87
  260,20231112,   19,   53,    1,   96
  260,20231113,   50,  102,   69,   88
  260,20231114,   49,  119,  132,   86
  260,20231115,   43,  110,   37,   83
  260,20231116,   18,   68,   37,   96
  260,20231117,   16,   51,    0,   93
  260,20231118,   42,   83,  128,   96
  260,20231119,   57,  124,   61,   87
  260,20231120,   35,   98,   83,   92
  260,20231121,   23,   72,    2,   96
  260,20231122,   27,   46,    2,   94
  260,20231123,   50,  112,   10,   86
  260,20231124,   48,   64,   49,   77
  260,20231125,   31,   50,   19,   85
  260,20231126,   25,   50,   15,   93
  260,20231127,   43,   42,  163,   95
  260,20231128,   33,   21,   49,   82
  260,20231129,   25,   24,   18,   89
  260,20231130,   13,   -3,    0,   99
  260,20231201,   18,  -12,    0,   89
  260,20231202,   19,   -4,   -1,   93
  260,20231203,   39,    8,   22,   89
  260,20231204,   48,   18,   34,   86
  260,20231205,   30,   18,   26,   96
  260,20231206,   18,   25,    2,   91
  260,20231207,   36,    3,   -1,   94
  260,20231208,   33,   54,    6,   95
  260,20231209,   55,   81,   77,   89
  260,20231210,   68,   97,   90,   80
  260,20231211,   50,   92,   54,   89
  260,20231212,   26,   80,  110,   95
  260,20231213,   24,   82,   21,   96
  260,20231214,   25,   56,   -1,   88
  260,20231215,   27,   84,   -1,   82
  260,20231216,   41,   87,   -1,   90
  260,20231217,   48,   86,    0,   85
  260,20231218,   48,   75,    0,   89
  260,20231219,   47,   79,  124,   96
  260,20231220,   52,   86,   19,   84
  260,20231221,   74,   98,   89,   82
  260,20231222,   63,   90,   96,   82
  260,20231223,   67,  103,   35,   80
  260,20231224,   75,  116,  189,   92
  260,20231225,   52,  116,  171,   89
  260,20231226,   40,   76,   23,   82
  260,20231227,   45,   70,   34,   89
  260,20231228,   81,  109,    8,   75
  260,20231229,   60,   93,   38,   83
  260,20231230,   42,   81,   -1,   84
  260,20231231,   64,   88,   28,   79
  260,20240101,   55,   74,  103,   87
  260,20240102,   66,  105,  240,   91
  260,20240103,   56,   94,  124,   88
  260,20240104,   25,   76,  106,   94
  260,20240105,   39,   70,   55,   93
  260,20240106,   40,   32,   -1,   86
  260,20240107,   44,   -2,   -1,   80
  260,20240108,   53,  -18,   -1,   69
  260,20240109,   46,  -32,    0,   57
  260,20240110,   32,  -32,    0,   60
  260,20240111,   17,  -19,    0,   89
  260,20240112,   15,   33,   -1,   91
  260,20240113,   36,   35,    6,   94
  260,20240114,   39,   28,   29,   95
  260,20240115,   31,   16,   43,   88
  260,20240116,   37,    8,    8,   82
  260,20240117,   22,  -15,    0,   84
  260,20240118,   19,  -17,   -1,   90
  260,20240119,   36,   15,   13,   85
  260,20240120,   46,   -4,    0,   82
  260,20240121,   65,   37,    2,   75
  260,20240122,   76,   96,   50,   80
  260,20240123,   64,   84,   49,   83
  260,20240124,   70,  104,   11,   73
  260,20240125,   28,   70,   15,   93
  260,20240126,   53,   81,   55,   82
  260,20240127,   28,   38,    0,   86
  260,20240128,   35,   39,    0,   76
  260,20240129,   26,   65,    0,   84
  260,20240130,   38,   79,    6,   90
  260,20240131,   41,   66,   35,   81
  260,20240201,   32,   65,   20,   85
  260,20240202,   51,   76,    0,   91
  260,20240203,   45,  101,   13,   91
  260,20240204,   54,  106,    1,   88
  260,20240205,   70,   96,    2,   84
  260,20240206,   79,  106,  148,   84
  260,20240207,   15,   41,   26,   88
  260,20240208,   29,   28,  122,   95
  260,20240209,   40,  108,   61,   89
  260,20240210,   24,  103,    5,   91
  260,20240211,   25,   87,   29,   94
  260,20240212,   31,   68,    1,   87
  260,20240213,   43,   67,   18,   85
  260,20240214,   51,  112,   81,   96
  260,20240215,   35,  128,  110,   89
  260,20240216,   32,  109,   32,   89
  260,20240217,   24,  106,   -1,   87
  260,20240218,   53,   94,  142,   92
  260,20240219,   33,   87,   17,   91
  260,20240220,   42,   87,   -1,   86
  260,20240221,   55,   93,   61,   89
  260,20240222,   57,   97,   85,   91
  260,20240223,   55,   61,   78,   82
  260,20240224,   38,   50,   10,   87
  260,20240225,   33,   64,    9,   85
  260,20240226,   59,   50,   16,   85
  260,20240227,   26,   43,    0,   85
  260,20240228,   32,   59,   -1,   91
  260,20240229,   47,   81,  139,   95
  260,20240301,   52,   82,    7,   78
  260,20240302,   52,   96,    2,   69
  260,20240303,   30,  111,    0,   73
  260,20240304,   23,   75,    0,   80
  260,20240305,   14,   57,   15,   94
  260,20240306,   20,   67,    0,   88
  260,20240307,   45,   51,    0,   82
  260,20240308,   57,   54,    0,   68
  260,20240309,   46,   82,    0,   69
  260,20240310,   44,   93,    0,   69
  260,20240311,   16,   69,  105,   95
  260,20240312,   33,   84,   18,   91
  260,20240313,   36,  110,   14,   90
  260,20240314,   38,  130,    0,   76
  260,20240315,   55,  130,   10,   80
  260,20240316,   28,   75,   12,   80
  260,20240317,   35,   94,   55,   85
  260,20240318,   25,  111,    0,   82
  260,20240319,   26,  115,   -1,   80
  260,20240320,   13,  120,    0,   82
  260,20240321,   29,   95,   -1,   85
  260,20240322,   32,   94,   21,   91
  260,20240323,   45,   69,   20,   77
  260,20240324,   49,   64,  154,   87
  260,20240325,   29,   73,    0,   72
  260,20240326,   38,   87,   -1,   71
  260,20240327,   36,   96,    2,   77
  260,20240328,   50,   91,   35,   71
  260,20240329,   43,  109,    4,   71
  260,20240330,   18,   86,    9,   94
  260,20240331,   30,  105,   97,   90
  260,20240401,   33,  100,    0,   83
  260,20240402,   41,   97,   14,   85
  260,20240403,   43,  110,   70,   89
  260,20240404,   52,  120,  120,   82
  260,20240405,   43,  134,   30,   85
  260,20240406,   40,  180,    0,   66
  260,20240407,   50,  168,    7,   62
  260,20240408,   27,  153,   10,   83
  260,20240409,   60,  114,   39,   75
  260,20240410,   39,  117,    6,   63
  260,20240411,   39,  132,    4,   86
  260,20240412,   48,  161,    0,   75
  260,20240413,   44,  171,    0,   68
  260,20240414,   29,  116,    0,   63
  260,20240415,   50,   80,  133,   81
  260,20240416,   52,   82,   94,   80
  260,20240417,   21,   58,   94,   87
  260,20240418,   31,   75,   25,   75
  260,20240419,   50,   82,  166,   87
  260,20240420,   44,   73,   21,   75
  260,20240421,   40,   62,    7,   75
  260,20240422,   31,   55,    5,   67
  260,20240423,   23,   55,   23,   73
  260,20240424,   35,   57,   37,   84
  260,20240425,   30,   61,   59,   84
  260,20240426,   23,   88,   14,   76
  260,20240427,   29,  118,    1,   80
  260,20240428,   51,  123,    2,   72
  260,20240429,   26,  125,    0,   75
  260,20240430,   25,  162,   -1,   77
  260,20240501,   26,  190,  202,   77
  260,20240502,   35,  181,  150,   76
  260,20240503,   39,  112,   41,   92
  260,20240504,   27,  112,   90,   86
  260,20240505,   18,  122,   14,   81
  260,20240506,   23,  142,    0,   73
  260,20240507,   35,  148,   -1,   68
  260,20240508,   20,  128,    0,   82
  260,20240509,   14,  132,    0,   80
  260,20240510,   23,  151,    0,   76
  260,20240511,   30,  168,    0,   69
  260,20240512,   41,  199,    0,   58
  260,20240513,   28,  192,    0,   75
  260,20240514,   37,  195,   16,   74
  260,20240515,   16,  164,   86,   88
  260,20240516,   22,  166,    3,   86
  260,20240517,   27,  154,   18,   92
  260,20240518,   17,  170,   -1,   79
  260,20240519,   30,  177,   -1,   70
  260,20240520,   21,  157,   20,   87
  260,20240521,   28,  169,  232,   82
  260,20240522,   39,  156,   29,   82
  260,20240523,   30,  153,   -1,   80
  260,20240524,   17,  145,   68,   92
  260,20240525,   21,  150,   31,   88
  260,20240526,   26,  149,   69,   87
  260,20240527,   24,  142,   63,   81
  260,20240528,   36,  141,  105,   85
  260,20240529,   36,  145,  158,   88
  260,20240530,   28,  145,    1,   82
  260,20240531,   29,  156,    5,   82
  260,20240601,   43,  153,   44,   93
  260,20240602,   36,  143,    0,   73
  260,20240603,   18,  143,    0,   78
  260,20240604,   32,  166,   49,   81
  260,20240605,   30,  126,   12,   70
  260,20240606,   23,  124,    0,   70
  260,20240607,   27,  132,   -1,   72
  260,20240608,   36,  131,    3,   81
  260,20240609,   33,  130,   -1,   69
  260,20240610,   36,  113,  174,   90
  260,20240611,   33,  119,   35,   79
  260,20240612,   26,  115,    8,   79
  260,20240613,   28,  144,    0,   72
  260,20240614,   34,  150,   60,   82
  260,20240615,   54,  143,   28,   78
  260,20240616,   35,  144,   91,   84
  260,20240617,   28,  163,    0,   71
  260,20240618,   14,  152,   31,   91
  260,20240619,   30,  156,    0,   76
  260,20240620,   23,  164,   -1,   76
  260,20240621,   22,  163,   10,   86
  260,20240622,   28,  163,   -1,   80
  260,20240623,   19,  178,    0,   74
  260,20240624,   15,  200,    0,   68
  260,20240625,   25,  226,    0,   67
  260,20240626,   20,  241,    0,   66
  260,20240627,   31,  227,    0,   66
  260,20240628,   35,  172,    0,   69
  260,20240629,   19,  183,    9,   73
  260,20240630,   30,  177,   11,   76
  260,20240701,   33,  163,   -1,   72
  260,20240702,   29,  152,   46,   79
  260,20240703,   28,  136,   80,   85
  260,20240704,   45,  160,   80,   67
  260,20240705,   40,  158,    6,   86
  260,20240706,   53,  165,    8,   75
  260,20240707,   33,  147,   16,   82
  260,20240708,   26,  172,    0,   72
  260,20240709,   28,  210,  131,   73
  260,20240710,   32,  190,   56,   81
  260,20240711,   27,  172,    0,   76
  260,20240712,   28,  144,  253,   91
  260,20240713,   38,  148,   29,   84
  260,20240714,   37,  167,    0,   71
  260,20240715,   19,  188,   24,   75
  260,20240716,   45,  177,   18,   81
  260,20240717,   22,  179,    0,   78
  260,20240718,   16,  202,    0,   73
  260,20240719,   17,  218,   -1,   76
  260,20240720,   21,  230,   -1,   72
  260,20240721,   21,  195,   60,   87
  260,20240722,   29,  194,    0,   74
  260,20240723,   32,  194,   16,   80
  260,20240724,   22,  176,   -1,   72
  260,20240725,   27,  188,   17,   79
  260,20240726,   24,  185,   39,   82
  260,20240727,   18,  179,    0,   75
  260,20240728,   22,  183,    0,   73
  260,20240729,   23,  195,    0,   70
  260,20240730,   18,  228,    0,   65
  260,20240731,   26,  216,    0,   67
  260,20240801,   21,  195,    0,   79
  260,20240802,   12,  199,    0,   74
  260,20240803,   29,  203,   10,   81
  260,20240804,   19,  178,    0,   74
  260,20240805,   22,  192,    0,   74
  260,20240806,   24,  214,    0,   71
  260,20240807,   25,  198,   30,   67
  260,20240808,   35,  206,   -1,   65
  260,20240809,   43,  200,   12,   79
  260,20240810,   32,  203,    0,   69
  260,20240811,   20,  218,    0,   69
  260,20240812,   31,  245,    0,   67
  260,20240813,   21,  244,   41,   77
  260,20240814,   13,  209,   -1,   88
  260,20240815,   34,  212,    0,   75
  260,20240816,   22,  191,   98,   92
  260,20240817,   18,  181,    0,   74
  260,20240818,   18,  170,    0,   78
  260,20240819,   21,  171,    0,   73
  260,20240820,   31,  180,  119,   83
  260,20240821,   35,  161,    1,   68
  260,20240822,   47,  189,   -1,   64
  260,20240823,   46,  188,   17,   75
  260,20240824,   37,  190,   77,   84
  260,20240825,   39,  164,   -1,   71
  260,20240826,   35,  166,    0,   76
  260,20240827,   19,  173,    0,   76
  260,20240828,   20,  201,    0,   78
  260,20240829,   21,  193,    0,   80
  260,20240830,   25,  178,    0,   73
  260,20240831,   41,  184,   -1,   71
  260,20240901,   35,  224,    0,   71
  260,20240902,   18,  228,    0,   77
  260,20240903,   18,  197,   57,   90
  260,20240904,   14,  180,    1,   92
  260,20240905,   41,  222,    0,   73
  260,20240906,   28,  215,  244,   72
  260,20240907,   22,  213,    6,   80
  260,20240908,   33,  183,    2,   78
  260,20240909,   24,  162,   42,   80
  260,20240910,   46,  144,  533,   85
  260,20240911,   32,  110,  113,   84
  260,20240912,   21,  101,    3,   82
  260,20240913,   25,  106,    7,   81
  260,20240914,   13,  106,    0,   79
  260,20240915,   15,  133,    0,   83
  260,20240916,   24,  140,   10,   87
  260,20240917,   39,  163,    0,   82
  260,20240918,   36,  169,    0,   85
  260,20240919,   34,  170,    0,   87
  260,20240920,   39,  178,    0,   75
  260,20240921,   18,  166,    0,   80
  260,20240922,   15,  170,   -1,   84
  260,20240923,   26,  166,   42,   86
  260,20240924,   30,  143,   48,   89
  260,20240925,   33,  151,   17,   84
  260,20240926,   45,  156,  144,   86
  260,20240927,   59,  122,  136,   83
  260,20240928,   22,  103,   22,   82
  260,20240929,   26,   98,   -1,   80
  260,20240930,   49,  120,  135,   86
  260,20241001,   37,  129,   61,   92
  260,20241002,   28,  109,   26,   88
  260,20241003,   30,   93,    0,   79
  260,20241004,   13,   75,    0,   86
  260,20241005,   18,   81,    0,   82
  260,20241006,   38,  110,   -1,   81
  260,20241007,   34,  154,    6,   80
  260,20241008,   34,  159,    4,   83
  260,20241009,   29,  140,   10,   89
  260,20241010,   28,  118,   11,   82
  260,20241011,   19,   77,    9,   85
  260,20241012,   33,   87,   24,   87
  260,20241013,   35,  101,   17,   76
  260,20241014,   14,   72,    0,   90
  260,20241015,   38,   97,    0,   85
  260,20241016,   48,  156,    1,   81
  260,20241017,   29,  168,    5,   88
  260,20241018,   13,  153,   37,   97
  260,20241019,   27,  147,   17,   88
  260,20241020,   47,  155,   12,   84
  260,20241021,   29,  139,  105,   89
  260,20241022,   29,  122,    1,   85
  260,20241023,   18,  101,    0,   97
  260,20241024,   30,  100,    0,   89
  260,20241025,   24,  133,   -1,   91
  260,20241026,   18,  139,    0,   92
  260,20241027,   18,  124,    5,   88
  260,20241028,   38,  123,   37,   91
  260,20241029,   28,  134,   37,   97
  260,20241030,    7,  130,    7,   94
  260,20241031,   13,  115,    0,   90
  260,20241101,   23,  103,    0,   96
  260,20241102,   21,   93,    5,   87
  260,20241103,   11,   57,    0,   91
